CUSTOMER_ID,AGE,OCCUPATION,GENDER,FAMILY_SIZE,DURATION_OF_STAY
201244,30.0,Large Business,Female,3,8.0
201941,38.0,Small Business,Female,3,16.0
201803,43.0,Salaried,Female,2,13.0
204292,35.0,Small Business,Male,4,26.0
200284,26.0,Small Business,Male,2,
200312,31.0,Salaried,Male,2,8.0
200123,51.0,Salaried,Male,2,12.0
201158,37.0,Salaried,Male,2,25.0
202698,30.0,Small Business,Male,3,27.0
200671,34.0,Salaried,Male,2,16.0
201579,22.0,Small Business,Female,2,21.0
204582,29.0,Small Business,Female,4,16.0
201334,27.0,Salaried,Female,3,
203539,34.0,Salaried,Male,4,35.0
201661,27.0,Small Business,Female,4,15.0
203785,32.0,Salaried,Male,3,27.0
202646,35.0,Small Business,Male,3,17.0
201609,30.0,Salaried,Male,2,15.0
201617,41.0,Salaried,Male,3,16.0
200390,43.0,Salaried,Male,2,18.0
201218,41.0,Small Business,Male,2,12.0
201228,41.0,Salaried,Male,2,10.0
200241,32.0,Small Business,Male,3,
204744,42.0,Salaried,Male,3,19.0
203661,25.0,Small Business,Male,4,16.0
202921,51.0,Small Business,Male,3,10.0
200932,29.0,Large Business,Female,2,13.0
202563,44.0,Salaried,Male,4,33.0
203398,43.0,Salaried,Male,3,9.0
203651,56.0,Large Business,Male,4,29.0
203190,42.0,Salaried,Female,3,14.0
204838,36.0,Salaried,Female,3,9.0
201640,27.0,Large Business,Male,2,23.0
203116,43.0,Small Business,Fe Male,4,21.0
204730,40.0,Salaried,Male,4,16.0
203293,44.0,Small Business,Fe Male,3,16.0
202616,37.0,Small Business,Male,2,10.0
200283,55.0,Large Business,Male,2,26.0
202235,38.0,Salaried,Male,2,9.0
204702,29.0,Salaried,Female,3,17.0
204286,36.0,Salaried,Male,4,16.0
204139,60.0,Salaried,Male,4,10.0
200141,37.62226512226512,Small Business,Male,2,35.0
203292,36.0,Salaried,Male,3,11.0
201947,50.0,Small Business,Male,3,9.0
202496,45.0,Small Business,Female,4,7.0
204841,37.0,Large Business,Female,3,16.0
203170,32.0,Salaried,Female,4,7.0
202701,41.0,Small Business,Male,3,9.0
204372,41.0,Salaried,Male,3,35.0
201855,30.0,Large Business,Male,2,10.0
203988,37.0,Salaried,Female,3,13.0
200287,38.0,Salaried,Male,2,29.0
203574,36.0,Salaried,Male,3,35.0
203006,34.0,Salaried,Male,4,7.0
200267,37.62226512226512,Salaried,Male,2,11.0
202880,34.0,Small Business,Male,3,17.0
200712,37.62226512226512,Salaried,Female,2,19.0
204043,50.0,Small Business,Female,4,27.0
200281,42.0,Salaried,Male,2,6.0
203971,36.0,Small Business,Female,2,30.0
201229,40.0,Salaried,Female,3,14.0
204603,21.0,Large Business,Male,3,11.0
201611,37.62226512226512,Small Business,Male,2,35.0
202562,37.0,Salaried,Female,3,10.0
204117,41.0,Small Business,Male,2,26.0
203535,34.0,Salaried,Male,3,32.0
204503,30.0,Salaried,Female,3,7.0
202986,39.0,Salaried,Fe Male,3,7.0
204628,51.0,Small Business,Male,4,7.0
201801,27.0,Small Business,Male,3,6.0
201874,28.0,Small Business,Male,3,
200036,50.0,Small Business,Male,2,9.0
200160,22.0,Small Business,Male,3,25.0
202041,26.0,Salaried,Female,3,
203148,36.0,Salaried,Male,4,10.0
201491,37.62226512226512,Salaried,Male,2,15.0
203309,31.0,Salaried,Male,4,36.0
204817,30.0,Salaried,Fe Male,3,17.0
201975,26.0,Salaried,Female,3,12.0
203509,56.0,Salaried,Male,2,11.0
203399,56.0,Small Business,Female,3,9.0
201410,40.0,Small Business,Female,3,8.0
202255,40.0,Large Business,Male,3,26.0
202718,22.0,Small Business,Male,4,10.0
204618,36.0,Salaried,Male,4,10.0
204119,30.0,Small Business,Female,3,34.0
200751,50.0,Salaried,Female,3,6.0
200743,59.0,Salaried,Female,3,8.0
204572,45.0,Salaried,Male,4,16.0
201870,39.0,Salaried,Male,2,6.0
203257,40.0,Salaried,Male,3,9.0
204397,36.0,Salaried,Male,3,32.0
203632,30.0,Small Business,Male,3,12.0
202148,48.0,Small Business,Male,2,26.0
200666,37.62226512226512,Salaried,Female,2,9.0
202334,41.0,Salaried,Male,3,11.0
201781,45.0,Salaried,Male,3,13.0
202739,43.0,Small Business,Female,4,33.0
204455,37.0,Salaried,Female,4,15.0
201268,53.0,Small Business,Female,2,6.0
202592,42.0,Salaried,Male,4,16.0
204079,51.0,Salaried,Female,3,18.0
201091,33.0,Salaried,Male,2,
203111,42.0,Salaried,Female,3,9.0
202067,42.0,Salaried,Female,2,6.0
202504,33.0,Small Business,Male,3,7.0
202709,30.0,Small Business,Male,4,9.0
202855,61.0,Salaried,Female,3,14.0
201171,40.0,Salaried,Male,3,13.0
204121,37.0,Small Business,Female,4,25.0
200597,42.0,Salaried,Female,2,6.0
201708,37.62226512226512,Salaried,Female,2,10.0
203802,32.0,Small Business,Female,3,17.0
201418,38.0,Salaried,Male,3,12.0
200800,28.0,Small Business,Male,2,6.0
201230,37.62226512226512,Small Business,Male,3,35.0
204673,46.0,Small Business,Male,3,31.0
203934,25.0,Salaried,Female,4,18.0
204627,46.0,Small Business,Female,4,7.0
204548,26.0,Salaried,Male,4,10.0
201628,40.0,Small Business,Male,3,10.0
200921,28.0,Small Business,Male,2,6.0
202869,51.0,Salaried,Male,3,36.0
200060,32.0,Small Business,Male,2,6.0
201489,37.62226512226512,Salaried,Male,2,8.0
203776,30.0,Salaried,Male,4,31.0
201076,54.0,Small Business,Female,2,17.0
203316,34.0,Small Business,Female,3,32.0
204283,32.0,Salaried,Male,3,16.0
201571,32.0,Salaried,Male,3,6.0
202825,31.0,Large Business,Male,4,9.0
200238,37.62226512226512,Salaried,Female,2,10.0
204604,32.0,Small Business,Female,3,19.0
204374,27.0,Small Business,Male,3,36.0
202830,38.0,Salaried,Female,4,21.0
202406,45.0,Salaried,Male,3,7.0
200482,31.0,Small Business,Male,2,19.0
200683,25.0,Small Business,Male,2,25.0
201437,39.0,Salaried,Male,2,15.0
201714,45.0,Salaried,Male,3,6.0
201139,32.0,Salaried,Female,2,11.0
203474,32.0,Salaried,Male,3,15.0
204862,31.0,Salaried,Male,4,9.0
201304,40.0,Salaried,Female,2,
204203,29.0,Salaried,Female,4,15.0
200361,40.0,Salaried,Female,2,16.0
203735,38.0,Small Business,Male,3,17.0
201743,37.0,Small Business,Male,3,12.0
204882,37.0,Salaried,Male,3,20.0
200500,32.0,Salaried,Female,3,15.0
203810,40.0,Salaried,Female,3,28.0
204201,39.0,Salaried,Male,3,30.0
202752,59.0,Salaried,Male,3,7.0
201356,41.0,Small Business,Female,2,
204698,39.0,Salaried,Female,4,24.0
203216,57.0,Small Business,Female,4,16.0
200630,22.0,Salaried,Male,2,
200808,29.0,Salaried,Female,3,34.0
201762,31.0,Small Business,Female,2,11.0
204124,33.0,Small Business,Male,3,11.0
200353,37.0,Small Business,Male,2,12.0
201630,22.0,Small Business,Male,3,25.0
204303,38.0,Salaried,Male,3,17.0
200572,29.0,Small Business,Female,3,
204805,45.0,Salaried,Female,4,9.0
202488,31.0,Small Business,Female,3,7.0
200228,35.0,Small Business,Fe Male,3,6.0
204000,24.0,Large Business,Male,4,9.0
203937,22.0,Salaried,Male,4,22.0
204086,37.0,Small Business,Male,2,10.0
202625,35.0,Small Business,Female,4,34.0
201405,31.0,Small Business,Female,2,16.0
204048,27.0,Salaried,Female,4,32.0
202048,38.0,Salaried,Female,3,8.0
204238,31.0,Small Business,Female,4,35.0
203164,31.0,Salaried,Female,3,29.0
201394,32.0,Salaried,Male,2,11.0
200442,36.0,Small Business,Male,2,16.0
201254,49.0,Small Business,Female,3,
203828,35.0,Small Business,Male,3,7.0
200643,42.0,Salaried,Female,3,9.0
201029,37.62226512226512,Salaried,Male,2,15.0
204461,43.0,Small Business,Male,3,26.0
201399,43.0,Salaried,Male,1,17.0
204193,51.0,Salaried,Male,4,11.0
200766,50.0,Small Business,Male,3,8.0
203500,29.0,Large Business,Male,4,7.0
203641,21.0,Salaried,Male,3,16.0
203503,36.0,Salaried,Male,4,14.0
203343,50.0,Small Business,Male,3,11.0
204401,21.0,Salaried,Female,3,7.0
204005,52.0,Small Business,Male,4,28.0
202032,33.0,Salaried,Male,3,6.0
204351,31.0,Small Business,Male,3,14.0
200714,50.0,Small Business,Male,3,6.0
204846,30.0,Small Business,Male,3,9.0
200537,27.0,Salaried,Male,2,16.0
201370,47.0,Large Business,Male,3,20.0
204182,46.0,Small Business,Male,4,27.0
202350,32.0,Salaried,Female,3,19.0
202897,27.0,Salaried,Female,3,24.0
201618,41.0,Salaried,Male,3,15.0
202829,31.0,Large Business,Male,3,11.0
202722,27.0,Salaried,Female,3,7.0
200721,50.0,Salaried,Male,3,30.0
204208,38.0,Small Business,Male,3,16.0
201276,37.62226512226512,Small Business,Male,2,15.0
201327,46.0,Large Business,Female,2,9.0
202197,18.0,Salaried,Male,3,11.0
202481,36.0,Small Business,Female,4,9.0
204352,36.0,Salaried,Male,4,23.0
203738,42.0,Salaried,Male,3,12.0
201859,37.62226512226512,Salaried,Male,2,16.0
204854,40.0,Small Business,Male,3,31.0
204579,48.0,Salaried,Female,4,9.0
203489,41.0,Small Business,Male,4,9.0
202940,22.0,Large Business,Male,3,29.0
201703,50.0,Small Business,Female,3,6.0
202647,41.0,Small Business,Male,3,26.0
203128,41.0,Small Business,Male,4,17.0
200023,21.0,Salaried,Male,3,21.0
203663,30.0,Small Business,Female,3,16.0
204773,30.0,Salaried,Female,4,22.0
200728,54.0,Large Business,Female,2,23.0
200155,29.0,Large Business,Male,2,
203112,29.0,Small Business,Female,4,16.0
201359,34.0,Small Business,Female,3,9.0
200185,33.0,Small Business,Female,3,20.0
201968,22.0,Small Business,Male,3,12.0
204684,47.0,Small Business,Male,3,7.0
204541,53.0,Small Business,Female,3,32.0
203928,29.0,Salaried,Male,3,31.0
203691,32.0,Large Business,Male,3,12.0
203314,36.0,Salaried,Male,4,24.0
200553,40.0,Small Business,Female,2,8.0
204247,44.0,Salaried,Female,3,14.0
202022,56.0,Small Business,Male,2,15.0
203472,42.0,Small Business,Male,3,12.0
203706,44.0,Large Business,Male,3,24.0
201965,27.0,Small Business,Male,2,8.0
203676,36.0,Salaried,Male,3,34.0
202152,32.0,Salaried,Female,3,6.0
204016,21.0,Salaried,Female,4,13.0
203285,25.0,Small Business,Male,3,31.0
202043,26.0,Large Business,Male,2,14.0
202219,52.0,Small Business,Female,2,8.0
203465,26.0,Salaried,Male,4,16.0
203059,28.0,Small Business,Male,3,10.0
200365,46.0,Small Business,Female,1,13.0
200517,25.0,Salaried,Male,2,
201932,34.0,Salaried,Male,3,27.0
203893,33.0,Large Business,Male,4,9.0
201573,34.0,Salaried,Female,2,
201555,56.0,Salaried,Male,2,13.0
200073,32.0,Salaried,Male,3,6.0
200720,30.0,Salaried,Female,2,28.0
202006,60.0,Small Business,Male,2,22.0
200899,49.0,Small Business,Male,2,10.0
200139,30.0,Salaried,Male,2,15.0
201831,40.0,Salaried,Female,2,16.0
203105,44.0,Salaried,Female,3,15.0
203594,36.0,Salaried,Male,3,25.0
204400,38.0,Small Business,Male,4,9.0
202836,55.0,Small Business,Male,3,12.0
203752,39.0,Small Business,Female,4,9.0
200320,27.0,Salaried,Male,3,
203189,56.0,Small Business,Male,4,25.0
204202,27.0,Small Business,Male,3,23.0
201120,37.62226512226512,Salaried,Female,2,22.0
204847,29.0,Large Business,Male,4,8.0
202536,31.0,Small Business,Female,4,11.0
200346,41.0,Small Business,Male,3,12.0
200020,37.62226512226512,Salaried,Female,3,17.0
202898,30.0,Large Business,Male,3,26.0
201179,34.0,Salaried,Female,3,9.0
203819,33.0,Salaried,Female,3,12.0
204263,30.0,Salaried,Male,4,9.0
203902,36.0,Salaried,Female,4,7.0
204871,41.0,Small Business,Male,4,23.0
203194,45.0,Small Business,Female,3,35.0
201347,37.62226512226512,Salaried,Male,3,8.0
204406,49.0,Salaried,Female,3,7.0
201493,21.0,Salaried,Male,3,21.0
202681,53.0,Salaried,Male,4,9.0
201652,41.0,Small Business,Female,3,26.0
201237,32.0,Salaried,Male,2,6.0
200471,38.0,Small Business,Female,3,16.0
200505,26.0,Salaried,Female,3,12.0
204844,52.0,Small Business,Female,3,31.0
200152,53.0,Small Business,Male,2,12.0
204647,27.0,Small Business,Male,3,9.0
200495,27.0,Small Business,Male,2,8.0
201717,34.0,Salaried,Male,2,8.0
201920,31.0,Salaried,Male,3,8.0
204296,27.0,Large Business,Male,4,10.0
202419,39.0,Salaried,Male,3,
203075,45.0,Salaried,Male,4,15.0
200667,41.0,Salaried,Female,2,8.0
203270,39.0,Salaried,Male,3,7.0
202511,46.0,Salaried,Male,3,14.0
203379,33.0,Small Business,Male,3,15.0
201278,36.0,Salaried,Male,2,16.0
201629,34.0,Small Business,Female,3,8.0
201013,30.0,Small Business,Female,3,
200928,44.0,Small Business,Female,3,21.0
203926,32.0,Salaried,Male,3,33.0
203026,41.0,Small Business,Female,3,9.0
201679,46.0,Small Business,Male,3,6.0
203791,37.0,Salaried,Male,4,9.0
202423,44.0,Salaried,Male,2,7.0
202060,33.0,Small Business,Male,2,13.0
203003,39.0,Small Business,Male,4,9.0
201811,38.0,Salaried,Male,3,21.0
202401,30.0,Small Business,Male,2,
202557,25.0,Salaried,Male,3,25.0
200441,42.0,Salaried,Male,3,11.0
202117,35.0,Large Business,Male,3,31.0
201162,35.0,Small Business,Male,2,16.0
202550,51.0,Salaried,Female,4,7.0
204621,48.0,Small Business,Male,4,23.0
200278,26.0,Salaried,Female,2,6.0
204017,35.0,Salaried,Female,3,13.0
203130,42.0,Small Business,Male,3,13.0
203121,50.0,Salaried,Female,3,15.0
202072,30.0,Small Business,Female,2,8.0
201346,45.0,Salaried,Female,3,31.0
202850,53.0,Small Business,Male,3,10.0
200200,27.0,Large Business,Male,2,
202916,38.0,Salaried,Female,4,7.0
201186,35.0,Salaried,Male,2,
202973,39.0,Salaried,Fe Male,3,7.0
203566,30.0,Small Business,Male,3,10.0
200713,45.0,Small Business,Female,3,6.0
202438,36.0,Salaried,Male,2,
200067,45.0,Salaried,Male,2,13.0
200394,31.0,Small Business,Female,2,
203805,27.0,Salaried,Male,4,13.0
202808,38.0,Small Business,Female,4,17.0
204067,46.0,Salaried,Male,3,16.0
201004,37.62226512226512,Salaried,Male,3,13.0
203618,26.0,Salaried,Male,4,9.0
204232,28.0,Salaried,Female,3,12.0
200418,26.0,Salaried,Female,2,29.0
201922,45.0,Salaried,Male,3,
200463,26.0,Large Business,Male,3,30.0
202497,36.0,Small Business,Male,4,18.0
200255,25.0,Salaried,Female,3,
202065,58.0,Salaried,Male,2,8.0
200280,53.0,Small Business,Male,2,9.0
201688,45.0,Small Business,Fe Male,2,12.0
202493,36.0,Salaried,Male,3,15.0
202823,56.0,Salaried,Female,4,9.0
200954,42.0,Salaried,Male,2,8.0
201257,31.0,Small Business,Male,3,22.0
203789,36.0,Salaried,Female,3,23.0
200646,53.0,Small Business,Male,3,14.0
200990,33.0,Salaried,Male,3,11.0
200902,27.0,Salaried,Male,3,10.0
202477,40.0,Large Business,Male,3,12.0
201930,26.0,Small Business,Male,2,
204258,36.0,Large Business,Male,4,12.0
200763,34.0,Salaried,Female,2,16.0
201868,37.0,Small Business,Female,3,
202361,44.0,Salaried,Female,3,8.0
200773,36.0,Small Business,Fe Male,2,18.0
200991,37.62226512226512,Small Business,Male,2,8.0
200992,39.0,Salaried,Male,3,31.0
204360,42.0,Salaried,Male,3,17.0
203239,38.0,Salaried,Female,3,17.0
203922,39.0,Salaried,Male,3,30.0
200764,28.0,Small Business,Male,3,16.0
201500,33.0,Small Business,Male,3,8.0
204217,32.0,Large Business,Male,4,14.0
203073,29.0,Small Business,Male,4,15.0
201499,46.0,Small Business,Female,2,8.0
202627,51.0,Small Business,Male,3,7.0
203821,50.0,Salaried,Male,3,9.0
202172,30.0,Salaried,Male,3,14.0
201546,35.0,Small Business,Male,2,
203497,58.0,Salaried,Male,4,7.0
204815,49.0,Salaried,Male,4,31.0
200359,36.0,Small Business,Male,2,9.0
202578,27.0,Salaried,Female,4,32.0
202019,34.0,Small Business,Female,3,14.0
202086,51.0,Small Business,Female,3,32.0
203575,35.0,Large Business,Male,4,17.0
204362,41.0,Salaried,Female,4,13.0
204837,35.0,Small Business,Male,3,16.0
203408,35.0,Small Business,Fe Male,4,22.0
202029,38.0,Small Business,Male,3,8.0
202245,43.0,Small Business,Male,3,31.0
201444,56.0,Large Business,Male,3,13.0
204573,29.0,Small Business,Male,4,12.0
203649,33.0,Salaried,Male,4,9.0
204200,45.0,Salaried,Male,3,31.0
204516,31.0,Small Business,Fe Male,3,9.0
200357,21.0,Large Business,Female,2,6.0
200066,36.0,Salaried,Male,3,17.0
202875,55.0,Salaried,Female,3,15.0
204379,47.0,Small Business,Female,3,25.0
202159,20.0,Large Business,Male,2,10.0
202374,48.0,Small Business,Female,3,21.0
201564,32.0,Small Business,Male,2,12.0
204364,32.0,Salaried,Male,4,9.0
200633,36.0,Salaried,Male,3,14.0
200843,26.0,Small Business,Male,2,
202773,48.0,Salaried,Male,3,12.0
203848,43.0,Salaried,Male,3,30.0
200506,37.0,Salaried,Male,2,9.0
201012,31.0,Salaried,Female,2,6.0
201979,33.0,Salaried,Male,1,12.0
201544,36.0,Salaried,Female,2,12.0
201231,46.0,Salaried,Male,2,19.0
203018,35.0,Salaried,Female,4,7.0
202838,32.0,Small Business,Female,3,14.0
204868,43.0,Salaried,Female,4,15.0
204809,32.0,Small Business,Male,4,18.0
201543,32.0,Salaried,Male,3,6.0
202648,39.0,Small Business,Male,4,36.0
201056,28.0,Large Business,Male,3,6.0
202667,39.0,Salaried,Male,4,10.0
201465,36.0,Small Business,Male,2,29.0
200336,29.0,Salaried,Male,3,14.0
201584,34.0,Salaried,Female,2,
202177,47.0,Small Business,Male,3,22.0
203214,47.0,Small Business,Male,3,7.0
201665,37.62226512226512,Salaried,Male,3,27.0
203238,35.0,Salaried,Male,3,10.0
203624,37.0,Salaried,Male,4,14.0
200247,34.0,Salaried,Male,2,8.0
204052,26.0,Salaried,Male,3,35.0
201997,32.0,Small Business,Male,2,16.0
204660,42.0,Salaried,Female,3,14.0
201832,21.0,Small Business,Male,2,15.0
202892,41.0,Salaried,Female,4,13.0
202146,37.62226512226512,Salaried,Female,2,27.0
200686,41.0,Small Business,Male,2,
200264,37.62226512226512,Salaried,Male,3,8.0
202260,33.0,Salaried,Male,2,11.0
203812,35.0,Salaried,Male,3,29.0
202470,33.0,Salaried,Female,4,23.0
204857,47.0,Small Business,Male,3,22.0
200735,48.0,Salaried,Male,3,
201802,54.0,Salaried,Female,2,
201479,36.0,Small Business,Male,3,33.0
201104,29.0,Salaried,Male,3,15.0
201789,32.0,Large Business,Female,3,14.0
200423,30.0,Salaried,Female,3,28.0
204199,38.0,Salaried,Female,3,7.0
201623,45.0,Salaried,Male,2,15.0
201137,22.0,Salaried,Female,2,32.0
202049,34.0,Small Business,Female,2,
200440,34.0,Salaried,Female,2,29.0
204727,40.0,Salaried,Male,3,9.0
204358,49.0,Small Business,Female,3,9.0
203173,36.0,Small Business,Female,3,32.0
203989,32.0,Salaried,Female,4,15.0
204445,33.0,Salaried,Female,3,10.0
201690,36.0,Salaried,Male,3,11.0
204688,56.0,Small Business,Male,3,9.0
202306,29.0,Salaried,Female,2,29.0
200236,33.0,Salaried,Female,2,8.0
200376,51.0,Salaried,Female,2,20.0
201972,53.0,Small Business,Female,2,6.0
203762,30.0,Small Business,Male,3,27.0
204007,47.0,Small Business,Male,3,7.0
200871,24.0,Salaried,Female,3,23.0
201443,42.0,Salaried,Male,2,8.0
200889,27.0,Salaried,Male,2,20.0
201850,24.0,Small Business,Female,3,
201675,29.0,Small Business,Female,2,33.0
200771,54.0,Salaried,Female,2,8.0
201284,39.0,Small Business,Male,3,16.0
202508,37.0,Large Business,Female,3,15.0
202034,45.0,Large Business,Male,2,8.0
204188,22.0,Small Business,Male,4,10.0
202512,36.0,Small Business,Male,4,7.0
203149,40.0,Salaried,Male,3,9.0
200732,30.0,Small Business,Female,2,11.0
201518,46.0,Small Business,Male,3,11.0
204535,37.0,Salaried,Male,3,7.0
203983,37.0,Small Business,Male,4,16.0
200930,51.0,Small Business,Female,2,12.0
201790,27.0,Salaried,Male,3,
200612,28.0,Small Business,Female,2,
201649,38.0,Salaried,Female,3,15.0
203267,30.0,Salaried,Female,4,17.0
200552,56.0,Small Business,Male,2,15.0
200316,49.0,Large Business,Female,2,6.0
203265,50.0,Large Business,Male,3,15.0
200338,30.0,Small Business,Female,1,11.0
203671,32.0,Salaried,Male,4,9.0
200542,38.0,Salaried,Female,2,6.0
201525,33.0,Salaried,Fe Male,3,6.0
201536,36.0,Salaried,Male,3,17.0
200402,30.0,Large Business,Female,2,18.0
203147,39.0,Large Business,Fe Male,3,17.0
203304,23.0,Salaried,Male,3,10.0
203685,33.0,Salaried,Male,4,26.0
201140,44.0,Small Business,Female,2,13.0
203855,26.0,Salaried,Female,3,9.0
203945,45.0,Salaried,Male,3,17.0
202096,32.0,Small Business,Female,3,14.0
200631,44.0,Salaried,Male,3,14.0
202728,27.0,Small Business,Male,3,18.0
200333,43.0,Salaried,Female,2,13.0
203348,49.0,Salaried,Male,4,7.0
203704,33.0,Large Business,Male,4,12.0
204735,50.0,Large Business,Male,3,15.0
202747,32.0,Large Business,Male,4,14.0
203260,40.0,Salaried,Male,4,16.0
202566,57.0,Salaried,Female,4,21.0
201433,25.0,Salaried,Female,2,14.0
202852,53.0,Salaried,Female,2,11.0
204508,30.0,Salaried,Male,3,30.0
200856,20.0,Salaried,Male,2,9.0
200910,23.0,Salaried,Male,2,6.0
200111,34.0,Salaried,Male,3,13.0
204872,35.0,Large Business,Male,3,24.0
202626,42.0,Small Business,Female,4,27.0
204876,52.0,Salaried,Male,3,34.0
202087,44.0,Small Business,Male,2,10.0
200637,32.0,Salaried,Male,3,6.0
204623,32.0,Small Business,Male,3,16.0
202387,34.0,Salaried,Female,2,
202498,27.0,Small Business,Female,3,30.0
204754,36.0,Small Business,Male,3,7.0
202843,32.0,Salaried,Male,4,7.0
203541,25.0,Large Business,Male,3,28.0
201970,32.0,Salaried,Female,3,15.0
200203,40.0,Small Business,Male,2,25.0
203392,31.0,Small Business,Female,4,24.0
201354,56.0,Salaried,Male,3,30.0
201434,37.62226512226512,Salaried,Male,2,126.0
203001,36.0,Salaried,Female,4,9.0
200538,41.0,Salaried,Male,2,6.0
204544,23.0,Salaried,Male,3,7.0
201176,49.0,Salaried,Female,3,28.0
200794,34.0,Salaried,Male,2,9.0
201722,29.0,Salaried,Male,2,21.0
204290,52.0,Salaried,Female,3,21.0
202690,34.0,Salaried,Female,4,12.0
202153,25.0,Small Business,Male,2,25.0
200212,27.0,Salaried,Fe Male,2,26.0
204635,51.0,Salaried,Male,4,31.0
204483,37.0,Salaried,Male,4,15.0
203872,33.0,Small Business,Male,4,7.0
200931,30.0,Small Business,Female,3,
202261,35.0,Large Business,Male,2,10.0
200494,34.0,Large Business,Female,2,20.0
202013,37.62226512226512,Small Business,Male,2,30.0
202181,29.0,Salaried,Female,3,16.0
204404,39.0,Salaried,Female,3,7.0
203296,30.0,Small Business,Female,3,13.0
202753,32.0,Large Business,Male,3,12.0
202586,39.0,Large Business,Female,3,10.0
201607,39.0,Salaried,Female,2,10.0
203542,41.0,Salaried,Male,4,15.0
200167,30.0,Salaried,Female,2,11.0
204246,55.0,Salaried,Fe Male,3,27.0
204633,48.0,Salaried,Female,3,11.0
204118,39.0,Small Business,Male,4,36.0
201420,41.0,Salaried,Male,3,6.0
203363,60.0,Small Business,Male,4,25.0
202342,33.0,Small Business,Female,2,
202618,46.0,Salaried,Female,2,11.0
201875,37.62226512226512,Small Business,Male,3,9.0
202663,55.0,Small Business,Female,3,10.0
200251,39.0,Large Business,Fe Male,3,8.0
200031,44.0,Salaried,Male,2,16.0
200070,59.0,Salaried,Female,2,6.0
201677,36.0,Small Business,Female,3,24.0
201238,23.0,Small Business,Female,2,10.0
204696,31.0,Salaried,Male,3,27.0
201259,30.0,Salaried,Male,2,22.0
201737,37.62226512226512,Salaried,Male,2,11.0
200193,43.0,Small Business,Male,2,13.0
202384,55.0,Salaried,Fe Male,2,8.0
200870,35.0,Salaried,Male,3,23.0
201959,43.0,Salaried,Male,2,12.0
200839,42.0,Small Business,Male,2,10.0
204677,35.0,Salaried,Female,3,17.0
200186,40.0,Small Business,Female,2,10.0
201856,37.0,Salaried,Female,3,20.0
203396,32.0,Salaried,Female,3,7.0
201799,47.0,Salaried,Male,2,11.0
200318,27.0,Salaried,Female,2,11.0
200560,34.0,Salaried,Female,2,14.0
202445,50.0,Salaried,Male,4,15.0
203391,53.0,Salaried,Male,4,12.0
201643,30.0,Small Business,Male,3,15.0
200010,35.0,Small Business,Male,2,22.0
203469,25.0,Small Business,Female,3,11.0
202451,31.0,Salaried,Male,4,31.0
201191,31.0,Salaried,Female,3,11.0
202527,39.0,Small Business,Female,4,13.0
204114,28.0,Large Business,Male,3,7.0
204831,35.0,Salaried,Female,3,24.0
203718,32.0,Small Business,Female,4,36.0
203639,50.0,Salaried,Male,3,7.0
201646,33.0,Salaried,Male,2,8.0
203386,37.0,Large Business,Female,4,17.0
202069,36.0,Salaried,Male,2,19.0
202979,42.0,Salaried,Male,4,17.0
204291,37.0,Salaried,Female,4,9.0
202344,37.62226512226512,Salaried,Male,2,13.0
201407,24.0,Salaried,Male,2,
200884,40.0,Large Business,Female,2,16.0
200112,54.0,Salaried,Female,1,32.0
200693,36.0,Salaried,Male,2,9.0
204083,33.0,Salaried,Male,3,13.0
203305,47.0,Small Business,Female,4,9.0
203491,34.0,Small Business,Male,3,14.0
200375,49.0,Salaried,Male,2,13.0
203538,41.0,Small Business,Male,3,16.0
203583,33.0,Salaried,Female,3,12.0
202665,34.0,Small Business,Female,3,11.0
203890,35.0,Small Business,Female,4,35.0
201897,60.0,Small Business,Female,3,34.0
203745,59.0,Small Business,Male,3,9.0
204221,39.0,Salaried,Female,3,32.0
202125,33.0,Salaried,Male,2,9.0
200138,25.0,Salaried,Male,2,34.0
201977,29.0,Small Business,Female,3,9.0
203940,33.0,Salaried,Female,4,23.0
201745,37.0,Small Business,Female,3,6.0
203659,36.0,Small Business,Male,4,9.0
200691,37.62226512226512,Small Business,Male,2,15.0
201401,55.0,Salaried,Male,3,32.0
203864,42.0,Salaried,Male,4,7.0
202287,36.0,Salaried,Male,3,24.0
201721,39.0,Large Business,Fe Male,3,8.0
200955,55.0,Small Business,Female,2,8.0
201424,35.0,Small Business,Male,2,15.0
204452,42.0,Salaried,Male,3,7.0
201563,46.0,Small Business,Male,2,6.0
204165,40.0,Large Business,Female,4,9.0
203114,28.0,Salaried,Female,4,11.0
201538,35.0,Small Business,Male,3,6.0
204237,29.0,Small Business,Male,3,9.0
203477,32.0,Salaried,Fe Male,4,7.0
201185,43.0,Salaried,Male,3,21.0
201412,37.62226512226512,Small Business,Male,3,6.0
201423,37.62226512226512,Salaried,Male,3,6.0
202183,45.0,Small Business,Female,3,6.0
202228,59.0,Large Business,Male,3,6.0
202555,35.0,Salaried,Male,4,14.0
202262,33.0,Small Business,Female,2,
202193,46.0,Small Business,Male,3,13.0
204038,32.0,Salaried,Male,4,13.0
200481,37.62226512226512,Salaried,Male,2,6.0
203268,43.0,Small Business,Male,3,36.0
202821,37.0,Salaried,Female,4,9.0
203868,36.0,Small Business,Male,3,16.0
203171,19.0,Salaried,Male,4,
204602,20.0,Salaried,Male,3,28.0
201008,54.0,Small Business,Female,2,6.0
203677,31.0,Salaried,Male,3,23.0
200974,27.0,Salaried,Male,2,8.0
203687,46.0,Salaried,Female,3,11.0
