CUSTOMER_ID,AGE,OCCUPATION,GENDER,FAMILY_SIZE,DURATION_OF_STAY,PACKAGE_CHOSEN
201843,37.62226512226512,2,0,2,6.0,Basic
201844,28.0,1,0,3,15.0,Deluxe
201845,49.0,1,0,2,13.0,Standard
201846,51.0,1,1,2,20.0,Deluxe
201847,36.0,1,1,3,8.0,Basic
201848,34.0,2,0,3,25.0,Deluxe
201849,55.0,1,1,3,8.0,Super Deluxe
201850,24.0,2,1,3,15.490834591330602,Deluxe
201851,30.0,3,0,3,8.0,Basic
201852,26.0,3,0,3,9.0,Basic
201853,22.0,2,1,2,17.0,Basic
201854,36.0,2,0,3,8.0,Standard
201855,30.0,3,0,2,10.0,Basic
201856,37.0,1,1,3,20.0,Basic
201857,40.0,2,1,2,8.0,Deluxe
201858,42.0,1,1,3,6.0,Basic
201859,37.62226512226512,1,0,2,16.0,Deluxe
201860,43.0,1,0,2,18.0,Super Deluxe
201861,37.62226512226512,2,1,3,8.0,Deluxe
201862,54.0,2,0,2,11.0,King
201863,34.0,2,1,3,10.0,Deluxe
201864,31.0,2,1,2,15.490834591330602,Deluxe
201865,43.0,2,0,3,27.0,Basic
201866,43.0,1,1,3,15.490834591330602,Deluxe
201867,25.0,1,1,3,15.490834591330602,Deluxe
201868,37.0,2,1,3,15.490834591330602,Deluxe
201869,31.0,1,0,3,6.0,Basic
201870,39.0,1,0,2,6.0,King
201871,56.0,1,1,2,12.0,Super Deluxe
201872,30.0,3,1,2,18.0,Deluxe
201873,41.0,2,0,2,6.0,Standard
201874,28.0,2,0,3,15.490834591330602,Deluxe
201875,37.62226512226512,2,0,3,9.0,Basic
201876,52.0,2,0,2,9.0,Standard
201877,45.0,1,0,3,16.0,Basic
201878,52.0,1,1,1,10.0,Super Deluxe
201879,42.0,1,1,3,15.490834591330602,Deluxe
201880,30.0,1,1,2,8.0,Deluxe
201881,60.0,1,1,2,13.0,King
201882,46.0,2,1,2,15.490834591330602,Deluxe
201883,42.0,3,1,2,15.490834591330602,Deluxe
201884,24.0,3,1,3,6.0,Basic
201885,34.0,2,1,2,12.0,Basic
201886,38.0,1,0,2,8.0,Basic
201887,40.0,1,1,3,8.0,King
201888,26.0,1,1,2,29.0,Basic
201889,30.0,1,0,2,9.0,Basic
201890,29.0,2,0,3,9.0,Standard
201891,29.0,3,1,3,31.0,Basic
201892,19.0,3,0,2,8.0,Basic
201893,30.0,1,1,3,28.0,Standard
201894,57.0,2,0,2,35.0,Super Deluxe
201895,50.0,1,0,2,35.0,Super Deluxe
201896,30.0,2,1,2,8.0,Basic
201897,60.0,2,1,3,34.0,Standard
201898,47.0,2,1,3,8.0,Deluxe
201899,46.0,1,0,2,8.0,Super Deluxe
201900,35.0,1,0,2,28.0,Basic
201901,37.62226512226512,1,1,2,5.0,Deluxe
201902,34.0,1,0,3,8.0,Basic
201903,46.0,2,1,3,16.0,Standard
201904,31.0,1,0,2,15.0,Standard
201905,33.0,2,0,2,21.0,Standard
201906,37.62226512226512,2,0,2,16.0,Basic
201907,30.0,2,0,2,13.0,Basic
201908,35.0,1,0,3,22.0,Standard
201909,31.0,1,0,3,26.0,Standard
201910,34.0,1,1,2,29.0,Standard
201911,42.0,1,0,3,11.0,Basic
201912,36.0,2,0,2,16.0,Standard
201913,37.62226512226512,3,0,3,10.0,Basic
201914,37.62226512226512,2,1,2,8.0,Deluxe
201915,55.0,1,1,2,24.0,Super Deluxe
201916,41.0,1,0,2,16.0,Deluxe
201917,35.0,2,0,2,15.490834591330602,Deluxe
201918,40.0,1,1,3,12.0,Super Deluxe
201919,37.62226512226512,1,1,2,14.0,Basic
201920,31.0,1,0,3,8.0,Deluxe
201921,42.0,2,0,2,30.0,Standard
201922,45.0,1,0,3,15.490834591330602,Deluxe
201923,26.0,1,1,2,23.0,Basic
201924,29.0,3,0,2,15.490834591330602,Deluxe
201925,33.0,2,1,3,6.0,Super Deluxe
201926,31.0,1,0,2,13.0,Standard
201927,18.0,2,0,3,11.0,Basic
201928,40.0,1,0,2,34.0,Standard
201929,41.0,1,1,3,8.0,Deluxe
201930,26.0,2,0,2,15.490834591330602,Deluxe
201931,35.0,2,1,3,15.490834591330602,Deluxe
201932,34.0,1,0,3,27.0,Deluxe
201933,26.0,3,0,3,30.0,Basic
201934,37.0,3,1,2,6.0,Standard
201935,46.0,2,1,2,24.0,Standard
201936,41.0,1,1,3,8.0,Super Deluxe
201937,37.0,2,0,3,15.0,Standard
201938,52.0,3,0,3,12.0,Deluxe
201939,32.0,1,0,2,15.490834591330602,Deluxe
201940,24.0,2,0,2,30.0,Basic
201941,38.0,2,1,3,16.0,Deluxe
201942,37.0,1,1,3,6.0,Deluxe
201943,49.0,1,0,2,24.0,King
201944,24.0,2,0,2,29.0,Basic
201945,26.0,2,0,3,34.0,Deluxe
201946,24.0,1,0,3,23.0,Basic
201947,50.0,2,0,3,9.0,King
201948,25.0,2,0,2,19.0,Basic
201949,24.0,1,1,2,13.0,Basic
201950,30.0,1,0,3,18.0,Basic
201951,37.62226512226512,1,0,2,6.0,Basic
201952,31.0,2,0,2,15.490834591330602,Deluxe
201953,37.62226512226512,1,0,2,31.0,Deluxe
201954,31.0,2,0,3,12.0,Deluxe
201955,27.0,2,1,3,12.0,Basic
201956,37.0,2,0,3,8.0,Deluxe
201957,20.0,1,1,2,6.0,Basic
201958,37.62226512226512,1,1,2,8.0,Deluxe
201959,43.0,1,0,2,12.0,Super Deluxe
201960,38.0,1,1,2,6.0,Basic
201961,43.0,2,0,3,15.0,Deluxe
201962,48.0,1,1,2,6.0,Super Deluxe
201963,44.0,1,1,2,6.0,Deluxe
201964,34.0,3,1,2,20.0,Basic
201965,27.0,2,0,2,8.0,Basic
201966,37.62226512226512,3,0,2,28.0,Basic
201967,44.0,1,0,2,9.0,King
201968,22.0,2,0,3,12.0,Basic
201969,33.0,2,0,2,14.0,Deluxe
201970,32.0,1,1,3,15.0,Deluxe
201971,30.0,2,1,3,9.0,Basic
201972,53.0,2,1,2,6.0,Deluxe
201973,34.0,1,0,2,6.0,Basic
201974,45.0,1,1,3,15.490834591330602,Deluxe
201975,26.0,1,1,3,12.0,Basic
201976,37.0,1,0,2,9.0,Standard
201977,29.0,2,1,3,9.0,Deluxe
201978,35.0,1,0,2,12.0,Deluxe
201979,33.0,1,0,1,12.0,Deluxe
201980,54.0,2,0,2,25.0,Standard
201981,36.0,2,0,2,15.0,Deluxe
201982,27.0,2,0,2,9.0,Basic
201983,20.0,2,0,2,16.0,Basic
201984,37.62226512226512,1,0,3,9.0,Basic
201985,35.0,1,0,2,9.0,Basic
201986,23.0,2,0,2,10.0,Basic
201987,25.0,1,0,2,15.490834591330602,Deluxe
201988,37.62226512226512,2,1,2,13.0,Deluxe
201989,29.0,1,0,3,6.0,Basic
201990,48.0,2,0,2,8.0,Deluxe
201991,27.0,2,1,3,15.490834591330602,Deluxe
201992,37.0,1,0,3,15.490834591330602,Basic
201993,50.0,2,0,3,34.0,Basic
201994,34.0,2,1,2,15.0,Standard
201995,24.0,1,1,3,15.490834591330602,Deluxe
201996,39.0,3,1,3,15.490834591330602,Deluxe
201997,32.0,2,0,2,16.0,Deluxe
201998,50.0,3,0,2,14.0,Deluxe
201999,38.0,1,1,2,6.0,Deluxe
202000,27.0,1,1,3,6.0,Standard
202001,32.0,1,1,2,9.0,Standard
202002,47.0,2,0,2,20.0,Deluxe
202003,40.0,1,0,2,11.0,Standard
202004,53.0,1,0,2,13.0,Super Deluxe
202005,41.0,1,0,3,16.0,King
202006,60.0,2,0,2,22.0,Deluxe
202007,27.0,1,0,2,16.0,Standard
202008,41.0,1,0,2,6.0,King
202009,37.62226512226512,2,0,2,14.0,Basic
202010,28.0,1,1,3,6.0,Basic
202011,36.0,1,1,3,14.0,Standard
202012,38.0,1,1,2,6.0,Standard
202013,37.62226512226512,2,0,2,30.0,Basic
202014,47.0,2,1,2,9.0,Super Deluxe
202015,30.0,2,0,3,33.0,Deluxe
202016,29.0,1,0,3,16.0,Basic
202017,42.0,2,0,2,25.0,Basic
202018,43.0,1,0,2,21.0,Deluxe
202019,34.0,2,1,3,14.0,Deluxe
202020,23.0,2,0,2,15.0,Basic
202021,39.0,1,1,2,9.0,Deluxe
202022,56.0,2,0,2,15.0,Super Deluxe
202023,40.0,2,1,2,8.0,Basic
202024,27.0,2,1,2,13.0,Deluxe
202025,29.0,2,0,2,16.0,Basic
202026,53.0,1,0,2,12.0,Deluxe
202027,35.0,1,1,3,8.0,Deluxe
202028,32.0,1,0,3,30.0,Deluxe
202029,38.0,2,0,3,8.0,Basic
202030,34.0,1,1,2,14.0,Deluxe
202031,52.0,2,0,2,9.0,Super Deluxe
202032,33.0,1,0,3,6.0,Basic
202033,25.0,2,1,2,32.0,Deluxe
202034,45.0,3,0,2,8.0,Deluxe
202035,37.62226512226512,2,0,3,16.0,Basic
202036,47.0,1,1,3,33.0,Deluxe
202037,34.0,1,0,2,8.0,Deluxe
202038,55.0,2,0,3,8.0,King
202039,36.0,1,0,3,14.0,Standard
202040,52.0,2,0,2,15.490834591330602,Basic
202041,26.0,1,1,3,15.490834591330602,Basic
202042,29.0,2,1,3,15.490834591330602,Deluxe
202043,26.0,3,0,2,14.0,Deluxe
202044,34.0,1,1,3,6.0,Basic
202045,54.0,2,1,3,25.0,Deluxe
202046,27.0,2,0,2,15.490834591330602,Deluxe
202047,37.0,1,1,2,16.0,Basic
202048,38.0,1,1,3,8.0,Deluxe
202049,34.0,2,1,2,15.490834591330602,Basic
202050,35.0,1,1,3,14.0,Basic
202051,37.62226512226512,1,0,2,6.0,Basic
202052,40.0,2,1,2,15.490834591330602,Deluxe
202053,34.0,1,1,3,14.0,Deluxe
202054,42.0,1,0,3,14.0,King
202055,23.0,1,0,3,12.0,Basic
202056,24.0,1,0,2,15.0,Basic
202057,52.0,1,1,2,17.0,Deluxe
202058,50.0,2,0,3,8.0,Super Deluxe
202059,29.0,1,1,2,6.0,Basic
202060,33.0,2,0,2,13.0,Standard
202061,33.0,2,1,3,22.0,Deluxe
202062,47.0,1,1,2,8.0,Super Deluxe
202063,36.0,1,1,2,6.0,Deluxe
202064,29.0,1,0,2,29.0,Basic
202065,58.0,1,0,2,8.0,King
202066,35.0,1,1,2,6.0,Basic
202067,42.0,1,1,2,6.0,Deluxe
202068,28.0,2,0,2,15.490834591330602,Basic
202069,36.0,1,0,2,19.0,Basic
202070,32.0,1,1,3,10.0,Deluxe
202071,40.0,2,0,2,22.0,Deluxe
202072,30.0,2,1,2,8.0,Deluxe
202073,45.0,1,1,3,8.0,Basic
202074,42.0,1,0,3,15.490834591330602,Deluxe
202075,38.0,1,0,1,18.0,Deluxe
202076,34.0,1,1,3,22.0,Basic
202077,49.0,2,1,2,17.0,Standard
202078,55.0,2,0,2,8.0,Deluxe
202079,43.0,1,0,3,20.0,Super Deluxe
202080,27.0,3,0,2,11.0,Standard
202081,35.0,1,0,2,13.0,Standard
202082,28.0,2,1,2,15.490834591330602,Deluxe
202083,37.62226512226512,1,0,2,9.0,Basic
202084,26.0,2,1,2,11.0,Basic
202085,27.0,2,0,2,9.0,Basic
202086,51.0,2,1,3,32.0,Super Deluxe
202087,44.0,2,0,2,10.0,Deluxe
202088,37.62226512226512,2,0,3,8.0,Basic
202089,37.62226512226512,2,0,2,6.0,Deluxe
202090,35.0,2,1,2,33.0,Basic
202091,36.0,1,0,2,6.0,Deluxe
202092,32.0,1,0,3,15.490834591330602,Deluxe
202093,37.62226512226512,1,0,3,11.0,Basic
202094,53.0,2,1,3,13.0,Standard
202095,45.0,2,0,3,15.0,Standard
202096,32.0,2,1,3,14.0,Deluxe
202097,52.0,2,1,2,31.0,Super Deluxe
202098,37.0,2,0,3,22.0,Deluxe
202099,28.0,2,0,3,14.0,Basic
202100,22.0,1,0,2,15.490834591330602,Deluxe
202101,44.0,1,0,3,14.0,Basic
202102,42.0,2,0,2,8.0,Basic
202103,36.0,1,0,3,14.0,Basic
202104,37.62226512226512,1,0,3,9.0,Deluxe
202105,35.0,1,1,3,15.0,Standard
202106,35.0,1,1,3,31.0,Basic
202107,32.0,1,0,3,6.0,Basic
202108,25.0,2,0,2,15.490834591330602,Deluxe
202109,37.62226512226512,3,1,2,6.0,Basic
202110,24.0,1,0,2,10.0,Basic
202111,32.0,1,0,2,11.0,Deluxe
202112,38.0,2,0,3,15.0,Basic
202113,42.0,1,1,3,9.0,Deluxe
202114,31.0,1,0,2,17.0,Basic
202115,29.0,2,1,2,6.0,Basic
202116,53.0,2,0,3,14.0,Super Deluxe
202117,35.0,3,0,3,31.0,Standard
202118,37.0,2,1,2,27.0,Basic
202119,53.0,1,1,3,29.0,Super Deluxe
202120,43.0,1,1,2,6.0,Deluxe
202121,47.0,2,1,2,15.490834591330602,Deluxe
202122,37.0,2,0,2,25.0,Standard
202123,50.0,1,0,3,8.0,Super Deluxe
202124,39.0,1,1,2,8.0,Deluxe
202125,33.0,1,0,2,9.0,Basic
202126,32.0,1,0,2,31.0,Basic
202127,29.0,2,1,3,13.0,Basic
202128,44.0,1,0,3,15.0,Basic
202129,28.0,2,0,3,11.0,Deluxe
202130,58.0,1,0,2,8.0,Basic
202131,43.0,1,1,2,15.490834591330602,Deluxe
202132,20.0,2,1,2,8.0,Basic
202133,21.0,1,1,3,24.0,Basic
202134,36.0,1,0,3,20.0,Deluxe
202135,47.0,1,1,3,8.0,Basic
202136,37.62226512226512,1,1,2,9.0,Deluxe
202137,41.0,1,1,2,8.0,Basic
202138,28.0,2,1,3,15.0,Basic
202139,39.0,2,0,3,12.0,Basic
202140,27.0,1,1,3,10.0,Basic
202141,34.0,1,0,2,16.0,Basic
202142,42.0,2,1,3,20.0,Deluxe
202143,33.0,1,0,3,6.0,Basic
202144,58.0,3,1,2,11.0,Standard
202145,31.0,1,0,2,13.0,Basic
202146,37.62226512226512,1,1,2,27.0,Deluxe
202147,49.0,1,1,2,14.0,Standard
202148,48.0,2,0,2,26.0,Basic
202149,31.0,2,1,2,26.0,Deluxe
202150,36.0,1,0,3,15.490834591330602,Basic
202151,38.0,3,1,3,6.0,Standard
202152,32.0,1,1,3,6.0,Basic
202153,25.0,2,0,2,25.0,Basic
202154,40.0,2,0,3,16.0,Standard
202155,26.0,2,0,2,15.490834591330602,Deluxe
202156,41.0,2,0,2,15.490834591330602,Basic
202157,36.0,2,0,3,8.0,Basic
202158,19.0,1,0,2,27.0,Basic
202159,20.0,3,0,2,10.0,Basic
202160,31.0,2,1,2,18.0,Deluxe
202161,37.62226512226512,2,0,2,15.0,Basic
202162,32.0,2,1,3,9.0,Deluxe
202163,36.0,1,0,2,9.0,Standard
202164,33.0,1,1,2,6.0,Deluxe
202165,37.0,1,0,2,6.0,Standard
202166,45.0,1,0,2,15.490834591330602,Deluxe
202167,29.0,3,1,2,26.0,Basic
202168,35.0,2,1,2,15.490834591330602,Deluxe
202169,52.0,1,0,3,6.0,Super Deluxe
202170,58.0,3,0,2,8.0,Basic
202171,53.0,2,0,2,8.0,Super Deluxe
202172,30.0,1,0,3,14.0,Standard
202173,38.0,3,1,2,16.0,Deluxe
202174,35.0,1,0,3,9.0,Standard
202175,39.0,1,0,2,8.0,Standard
202176,40.0,1,1,3,30.0,Super Deluxe
202177,47.0,2,0,3,22.0,Deluxe
202178,36.0,3,0,2,14.0,Deluxe
202179,31.0,2,0,2,15.0,Basic
202180,33.0,1,0,2,23.0,Super Deluxe
202181,29.0,1,1,3,16.0,Basic
202182,37.62226512226512,1,1,2,19.0,Basic
202183,45.0,2,1,3,6.0,Basic
202184,50.0,2,0,3,6.0,Super Deluxe
202185,33.0,1,1,2,6.0,Deluxe
202186,41.0,2,0,3,15.0,King
202187,27.0,3,1,2,22.0,Basic
202188,37.62226512226512,1,0,2,29.0,Deluxe
202189,37.62226512226512,1,1,2,10.0,Deluxe
202190,30.0,1,1,2,28.0,Basic
202191,50.0,1,0,3,30.0,Super Deluxe
202192,38.0,2,0,3,16.0,Basic
202193,46.0,2,0,3,13.0,Standard
202194,24.0,2,1,2,15.490834591330602,Deluxe
202195,37.62226512226512,1,0,2,20.0,Basic
202196,37.62226512226512,1,1,3,6.0,Deluxe
202197,18.0,1,0,3,11.0,Basic
202198,54.0,3,1,2,23.0,Standard
202199,35.0,2,1,2,31.0,Standard
202200,30.0,1,1,3,14.0,Standard
202201,20.0,2,1,3,17.0,Basic
202202,30.0,2,1,2,11.0,Basic
202203,26.0,2,0,2,8.0,Deluxe
202204,22.0,1,0,3,14.0,Basic
202205,48.0,1,0,3,15.490834591330602,Deluxe
202206,48.0,1,0,3,10.0,Standard
202207,41.0,2,1,2,13.0,Deluxe
202208,39.0,1,1,3,6.0,Super Deluxe
202209,27.0,1,1,2,8.0,Deluxe
202210,37.62226512226512,1,0,2,16.0,Basic
202211,42.0,2,0,2,11.0,King
202212,50.0,1,0,3,15.0,Basic
202213,59.0,1,1,3,8.0,Super Deluxe
202214,37.0,2,1,3,15.490834591330602,Deluxe
202215,55.0,2,0,3,24.0,Deluxe
202216,41.0,1,1,2,13.0,King
202217,38.0,1,0,2,9.0,Deluxe
202218,26.0,2,0,3,35.0,Deluxe
202219,52.0,2,1,2,8.0,King
202220,44.0,2,1,2,34.0,Super Deluxe
202221,50.0,1,1,3,6.0,Deluxe
202222,36.0,1,1,2,22.0,Basic
202223,39.0,2,1,2,28.0,Standard
202224,33.0,1,1,2,14.0,Basic
202225,45.0,1,1,2,17.0,Super Deluxe
202226,37.62226512226512,2,1,3,35.0,Basic
202227,34.0,2,0,3,6.0,Deluxe
202228,59.0,3,0,3,6.0,Standard
202229,45.0,2,0,2,30.0,Basic
202230,53.0,2,1,2,8.0,Standard
202231,36.0,1,0,2,15.490834591330602,Deluxe
202232,26.0,1,0,2,8.0,Basic
202233,34.0,1,1,2,16.0,Basic
202234,28.0,2,0,3,16.0,Basic
202235,38.0,1,0,2,9.0,Basic
202236,50.0,2,0,3,8.0,King
202237,37.62226512226512,1,1,2,9.0,Deluxe
202238,40.0,2,0,3,32.0,Deluxe
202239,26.0,2,1,3,6.0,Basic
202240,46.0,2,0,2,6.0,King
202241,54.0,1,1,2,8.0,Standard
202242,56.0,2,1,3,15.0,Basic
202243,36.0,2,1,2,18.0,Standard
202244,55.0,2,0,2,8.0,Super Deluxe
202245,43.0,2,0,3,31.0,Standard
202246,20.0,2,1,2,15.0,Basic
202247,21.0,1,1,2,16.0,Basic
202248,46.0,1,1,3,15.490834591330602,Deluxe
202249,51.0,1,0,2,10.0,Basic
202250,28.0,3,0,3,30.0,Standard
202251,37.62226512226512,2,0,2,6.0,Basic
202252,30.0,1,0,2,26.0,Deluxe
202253,37.62226512226512,3,1,2,13.0,Basic
202254,38.0,1,1,3,23.0,Standard
202255,40.0,3,0,3,26.0,Standard
202256,27.0,1,0,2,15.490834591330602,Basic
202257,55.0,1,0,3,8.0,Standard
202258,37.62226512226512,1,1,2,16.0,Deluxe
202259,44.0,2,0,3,6.0,Standard
202260,33.0,1,0,2,11.0,Standard
202261,35.0,3,0,2,10.0,Standard
202262,33.0,2,1,2,15.490834591330602,Deluxe
202263,28.0,1,0,2,21.0,Basic
202264,34.0,1,0,2,9.0,Deluxe
202265,37.0,1,1,2,16.0,Deluxe
202266,37.62226512226512,3,0,2,10.0,Basic
202267,26.0,2,0,2,27.0,Basic
202268,33.0,2,0,2,31.0,Basic
202269,42.0,2,0,2,8.0,Super Deluxe
202270,28.0,2,0,2,6.0,Basic
202271,50.0,1,0,2,15.490834591330602,Deluxe
202272,33.0,1,1,1,15.490834591330602,Deluxe
202273,34.0,1,0,2,9.0,Basic
202274,48.0,2,0,2,6.0,Super Deluxe
202275,45.0,1,1,3,15.0,Deluxe
202276,52.0,1,0,2,5.0,Standard
202277,38.0,2,0,3,16.0,Standard
202278,29.0,1,1,3,34.0,Basic
202279,28.0,2,1,3,9.0,Standard
202280,46.0,2,0,2,9.0,Super Deluxe
202281,38.0,2,0,2,8.0,Standard
202282,43.0,1,1,2,33.0,Standard
202283,39.0,1,0,2,8.0,Super Deluxe
202284,40.0,2,0,2,20.0,King
202285,21.0,3,1,3,6.0,Basic
202286,39.0,1,0,3,15.0,Deluxe
202287,36.0,1,0,3,24.0,Deluxe
202288,31.0,1,0,3,26.0,Basic
202289,28.0,1,0,3,8.0,Basic
202290,35.0,2,0,2,17.0,Deluxe
202291,49.0,3,0,2,14.0,Super Deluxe
202292,37.62226512226512,1,0,3,8.0,Deluxe
202293,29.0,1,1,3,16.0,Basic
202294,42.0,2,0,2,15.490834591330602,Deluxe
202295,29.0,2,0,3,14.0,Deluxe
202296,38.0,1,0,2,6.0,Basic
202297,28.0,1,0,2,12.0,Basic
202298,18.0,2,0,3,14.0,Basic
202299,33.0,2,1,3,15.0,Deluxe
202300,41.0,1,0,2,15.490834591330602,Basic
202301,31.0,2,0,3,21.0,Basic
202302,37.0,2,1,2,31.0,Deluxe
202303,27.0,1,0,2,12.0,Basic
202304,34.0,1,1,3,15.0,Deluxe
202305,35.0,3,0,3,15.490834591330602,Basic
202306,29.0,1,1,2,29.0,Standard
202307,40.0,2,1,2,15.0,Standard
202308,42.0,1,0,2,18.0,Super Deluxe
202309,42.0,2,0,2,10.0,Deluxe
202310,35.0,2,0,2,6.0,Basic
202311,37.62226512226512,2,0,2,30.0,Basic
202312,28.0,1,1,3,18.0,Basic
202313,26.0,2,0,2,15.490834591330602,Basic
202314,30.0,2,0,3,16.0,Deluxe
202315,40.0,2,1,3,15.490834591330602,Deluxe
202316,35.0,1,0,2,8.0,Standard
202317,34.0,2,0,3,7.0,Deluxe
202318,35.0,1,0,2,10.0,Basic
202319,43.0,2,1,2,15.0,Deluxe
202320,32.0,1,1,3,8.0,Basic
202321,56.0,3,1,3,10.0,King
202322,29.0,2,1,2,12.0,Basic
202323,19.0,1,0,2,15.0,Basic
202324,45.0,2,1,2,15.490834591330602,Basic
202325,37.0,1,1,2,7.0,Deluxe
202326,20.0,1,0,2,5.0,Basic
202327,44.0,1,0,3,16.0,Basic
202328,53.0,2,1,2,13.0,King
202329,29.0,1,1,3,21.0,Basic
202330,22.0,1,0,2,9.0,Basic
202331,46.0,2,1,3,8.0,Super Deluxe
202332,44.0,1,0,3,23.0,Basic
202333,37.62226512226512,1,0,3,8.0,Basic
202334,41.0,1,0,3,11.0,Basic
202335,37.62226512226512,1,0,3,35.0,Deluxe
202336,40.0,2,0,3,15.490834591330602,Deluxe
202337,50.0,2,1,1,8.0,Super Deluxe
202338,28.0,2,0,3,25.0,Basic
202339,46.0,1,0,2,21.0,King
202340,35.0,1,0,3,23.0,Deluxe
202341,24.0,1,1,3,23.0,Basic
202342,33.0,2,1,2,15.490834591330602,Deluxe
202343,36.0,1,0,2,12.0,Basic
202344,37.62226512226512,1,0,2,13.0,Deluxe
202345,44.0,1,0,2,15.490834591330602,Deluxe
202346,20.0,2,0,2,27.0,Basic
202347,46.0,3,0,2,8.0,Deluxe
202348,42.0,2,0,3,8.0,Deluxe
202349,60.0,2,0,2,13.0,Deluxe
202350,32.0,1,1,3,19.0,Basic
202351,32.0,1,1,2,8.0,Deluxe
202352,36.0,3,1,3,7.0,Standard
202353,33.0,2,0,2,15.0,Basic
202354,40.0,3,1,2,16.0,Deluxe
202355,25.0,1,0,2,16.0,Deluxe
202356,37.62226512226512,2,0,3,7.0,Basic
202357,42.0,2,1,2,32.0,Standard
202358,35.0,2,1,3,14.0,Standard
202359,27.0,1,0,2,20.0,Basic
202360,54.0,1,1,2,7.0,Standard
202361,44.0,1,1,3,8.0,Basic
202362,19.0,2,1,3,16.0,Basic
202363,37.62226512226512,1,1,3,7.0,Basic
202364,54.0,1,0,2,9.0,Super Deluxe
202365,31.0,2,0,3,17.0,Deluxe
202366,31.0,2,1,3,30.0,Deluxe
202367,59.0,1,1,2,9.0,Deluxe
202368,43.0,1,0,3,9.0,King
202369,49.0,2,0,2,10.0,King
202370,37.62226512226512,3,0,2,9.0,Basic
202371,48.0,1,0,3,30.0,Basic
202372,27.0,2,1,3,8.0,King
202373,29.0,1,1,2,16.0,Basic
202374,48.0,2,1,3,21.0,Standard
202375,29.0,3,1,2,13.0,Basic
202376,34.0,1,0,3,13.0,Deluxe
202377,44.0,2,0,3,29.0,Basic
202378,33.0,2,0,2,31.0,Standard
202379,19.0,1,0,3,11.0,Standard
202380,23.0,1,1,2,7.0,Basic
202381,25.0,1,0,2,9.0,Basic
202382,26.0,2,1,2,13.0,Standard
202383,45.0,2,0,2,19.0,Super Deluxe
202384,55.0,1,1,2,8.0,Basic
202385,21.0,2,1,3,24.0,Deluxe
202386,46.0,2,0,3,28.0,Deluxe
202387,34.0,1,1,2,15.490834591330602,Basic
202388,51.0,1,0,3,34.0,Deluxe
202389,59.0,1,1,2,20.0,Standard
202390,34.0,1,1,2,15.490834591330602,Basic
202391,28.0,1,1,2,14.0,Basic
202392,44.0,1,0,3,15.0,Basic
202393,34.0,2,0,2,15.490834591330602,Standard
202394,37.62226512226512,1,1,2,8.0,Basic
202395,42.0,1,1,3,7.0,Standard
202396,43.0,1,0,3,8.0,Basic
202397,36.0,3,1,2,15.0,Basic
202398,44.0,3,0,3,7.0,Basic
202399,37.62226512226512,3,1,2,19.0,Deluxe
202400,51.0,2,1,2,30.0,Deluxe
202401,30.0,2,0,2,15.490834591330602,Basic
202402,29.0,2,0,2,8.0,Basic
202403,28.0,3,0,3,7.0,Basic
202404,25.0,1,0,2,15.0,Basic
202405,32.0,1,1,2,9.0,Basic
202406,45.0,1,0,3,7.0,Deluxe
202407,39.0,1,1,3,8.0,Basic
202408,58.0,3,1,3,8.0,Standard
202409,32.0,2,0,2,15.490834591330602,Deluxe
202410,37.62226512226512,2,0,2,30.0,Basic
202411,30.0,2,1,3,15.490834591330602,Basic
202412,36.0,2,0,2,16.0,Standard
202413,37.62226512226512,2,0,2,21.0,Deluxe
202414,28.0,1,0,3,13.0,Basic
202415,50.0,1,0,2,18.0,Deluxe
202416,40.0,2,0,3,14.0,Basic
202417,52.0,2,1,3,13.0,Basic
202418,30.0,1,0,3,8.0,Basic
202419,39.0,1,0,3,15.490834591330602,Basic
202420,31.0,1,0,2,28.0,Basic
202421,41.0,1,0,2,15.0,Super Deluxe
202422,31.0,2,0,3,19.0,Deluxe
202423,44.0,1,0,2,7.0,Deluxe
202424,42.0,1,1,3,14.0,Basic
202425,55.0,2,1,2,15.0,Basic
202426,56.0,1,1,3,22.0,Standard
202427,37.62226512226512,2,0,3,22.0,Standard
202428,34.0,3,0,2,23.0,Basic
202429,40.0,2,0,2,15.490834591330602,Basic
202430,37.62226512226512,2,1,3,14.0,Basic
202431,35.0,2,0,3,15.490834591330602,Basic
202432,51.0,1,0,2,33.0,Deluxe
202433,38.0,1,0,3,15.0,Deluxe
202434,34.0,2,0,2,16.0,Deluxe
202435,37.62226512226512,2,1,3,26.0,Basic
202436,58.0,2,1,3,27.0,Deluxe
202437,40.0,1,0,2,24.0,Basic
202438,36.0,1,0,2,15.490834591330602,Basic
202439,48.0,2,0,2,8.0,Deluxe
202440,27.0,1,0,3,30.0,Basic
202441,51.0,1,1,3,16.0,Standard
202442,18.0,2,0,2,15.0,Basic
202443,35.0,1,0,3,13.0,Basic
202444,42.0,1,1,4,7.0,Deluxe
202445,50.0,1,0,4,15.0,Deluxe
202446,38.0,0,0,4,9.0,Basic
202447,34.0,1,1,3,10.0,Basic
202448,28.0,2,0,3,9.0,Basic
202449,33.0,1,0,4,9.0,Basic
202450,60.0,2,1,3,10.0,Basic
202451,31.0,1,0,4,31.0,Basic
202452,39.0,1,0,3,30.0,Standard
202453,37.0,2,0,4,34.0,Deluxe
202454,36.0,2,0,3,23.0,Basic
202455,30.0,1,1,3,22.0,Deluxe
202456,32.0,1,0,3,33.0,Basic
